article_id,title,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,snippet,url,page_url
19430056,CANADIAN IMMIGRATION. TO THE EDITOR.,16,The Brisbane Courier (Qld. : 1864 - 1933),6,1906-01-16,Article,778,N,0,"Sir,—In ""Hansard,"" page 464 of 1905, I see the assertion that the cost of steerage passage from Liverpool to Canada is £2 per head. Except during a recent",https://nla.gov.au/nla.news-article19430056,http://trove.nla.gov.au/newspaper/page/1552215
19430642,AN INTERESTING INTERVIEW. EUROPE AND AMERICA. A FEW IMPRESSION.,16,The Brisbane Courier (Qld. : 1864 - 1933),5,1906-01-19,Article,1514,N,0,There were so many desirous of welcoming back Mr. Arthur Midson that it was no eacy matter for him to set apart a little time for anything in the nature of a,https://nla.gov.au/nla.news-article19430642,http://trove.nla.gov.au/newspaper/page/1552238
19436176,THE TARIFF COMMISSION.,16,The Brisbane Courier (Qld. : 1864 - 1933),5,1906-02-21,Article,496,N,0,"MELBOURNE, Feb. 20.—The Tariff Commission met again to-day. L. S. Stewart. glass manufacturer, advocated the duty on silvered plate and sheet glass",https://nla.gov.au/nla.news-article19436176,http://trove.nla.gov.au/newspaper/page/1552510
194475346,EMPEROR OF MEXICO.,927,Hamilton Spectator and Grange District Advertiser (Vic. : 1860 - 1870),1 S,1867-09-14,Article,1639,N,0,"The following sketch of the private life and character of Maximilian is from the pen of an Englishman who was for many years a resident in Mexico, and claims to",https://nla.gov.au/nla.news-article194475346,http://trove.nla.gov.au/newspaper/page/21713609
194475874,A DUST STORM.,927,Hamilton Spectator and Grange District Advertiser (Vic. : 1860 - 1870),4,1869-03-10,Article,1060,N,0,"The city and suburbs were on Wednesday, visited by the severest dust storm which has been experienced for many years. At a our seven o'clock a.m., yesterday, the wind, which",https://nla.gov.au/nla.news-article194475874,http://trove.nla.gov.au/newspaper/page/21714380
194625570,"SHOTS FIRED At Danish Minister NAZI YOUTHS ARRESTED. COPENHAGEN, Tuesday.",1005,"Daily Examiner (Grafton, NSW : 1915 - 1954)",5,1938-04-14,Article,90,N,0,"A young man made an unsuccessful attempt on the life of the Minister for Justice, M. Steincke. He fired several shots in the",https://nla.gov.au/nla.news-article194625570,http://trove.nla.gov.au/newspaper/page/21759568
194716235,STEERAGE FOR WIFE.,1005,"Daily Examiner (Grafton, NSW : 1915 - 1954)",4,1922-05-24,Article,159,N,0,"A man who considered that the steerage was good enough for his wire, while he himself travelled first class, recently arrived at New York in the Danish",https://nla.gov.au/nla.news-article194716235,http://trove.nla.gov.au/newspaper/page/21792223
19472201,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-04-25,Advertising,9247,N,0,,https://nla.gov.au/nla.news-article19472201,http://trove.nla.gov.au/newspaper/page/1556774
194723000,NEWS BY THE MAIL.,927,Hamilton Spectator and Grange District Advertiser (Vic. : 1860 - 1870),1 S,1864-06-17,Article,2177,N,0,"The health of the Queen continues good, but there are still rumours of a somewhat slanderous nature afloat as to her Majesty's mental rather than her bodily health. I",https://nla.gov.au/nla.news-article194723000,http://trove.nla.gov.au/newspaper/page/21712680
19472749,TOOWOOMBA AND DISTRICT. District Court.—Roster.—Rabbit Board.— Immigration League. TOOOWOOMBA. November 16.,16,The Brisbane Courier (Qld. : 1864 - 1933),6,1906-11-17,Article,640,N,0,"The Criminal, Sittings of the District Court were continued to-day before his Honour Sir Arthur Rutledge. J. Malone, charged with having stolen a purse",https://nla.gov.au/nla.news-article19472749,http://trove.nla.gov.au/newspaper/page/1554691
19473950,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-01-29,Advertising,8374,N,2,,https://nla.gov.au/nla.news-article19473950,http://trove.nla.gov.au/newspaper/page/1556004
19475140,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),9,1907-04-13,Advertising,9197,N,0,,https://nla.gov.au/nla.news-article19475140,http://trove.nla.gov.au/newspaper/page/1556663
19475562,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),12,1907-04-24,Advertising,8295,N,0,,https://nla.gov.au/nla.news-article19475562,http://trove.nla.gov.au/newspaper/page/1556766
19475824,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-03-26,Advertising,8550,N,0,,https://nla.gov.au/nla.news-article19475824,http://trove.nla.gov.au/newspaper/page/1556490
19477107,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-03-12,Advertising,8880,N,2,,https://nla.gov.au/nla.news-article19477107,http://trove.nla.gov.au/newspaper/page/1556352
19477768,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-02-21,Advertising,8477,N,1,,https://nla.gov.au/nla.news-article19477768,http://trove.nla.gov.au/newspaper/page/1556188
19477947,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),12,1907-03-13,Advertising,8587,N,2,,https://nla.gov.au/nla.news-article19477947,http://trove.nla.gov.au/newspaper/page/1556364
19478412,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-02-04,Advertising,9736,N,0,,https://nla.gov.au/nla.news-article19478412,http://trove.nla.gov.au/newspaper/page/1556052
19480385,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-02-07,Advertising,8881,N,1,,https://nla.gov.au/nla.news-article19480385,http://trove.nla.gov.au/newspaper/page/1556076
19480689,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-03-04,Advertising,10883,N,0,,https://nla.gov.au/nla.news-article19480689,http://trove.nla.gov.au/newspaper/page/1556276
19481215,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-02-01,Advertising,9299,N,0,,https://nla.gov.au/nla.news-article19481215,http://trove.nla.gov.au/newspaper/page/1556028
19481410,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),9,1907-03-23,Advertising,9682,N,0,,https://nla.gov.au/nla.news-article19481410,http://trove.nla.gov.au/newspaper/page/1556463
19482991,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),12,1907-03-15,Advertising,8846,N,0,,https://nla.gov.au/nla.news-article19482991,http://trove.nla.gov.au/newspaper/page/1556384
19483635,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-01-31,Advertising,8970,N,1,,https://nla.gov.au/nla.news-article19483635,http://trove.nla.gov.au/newspaper/page/1556020
19484233,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-02-20,Advertising,8190,N,2,,https://nla.gov.au/nla.news-article19484233,http://trove.nla.gov.au/newspaper/page/1556180
19487048,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-04-20,Advertising,16082,N,0,,https://nla.gov.au/nla.news-article19487048,http://trove.nla.gov.au/newspaper/page/1556726
19488113,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),12,1907-04-19,Advertising,8638,N,2,,https://nla.gov.au/nla.news-article19488113,http://trove.nla.gov.au/newspaper/page/1556718
19488555,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-02-11,Advertising,9349,N,4,,https://nla.gov.au/nla.news-article19488555,http://trove.nla.gov.au/newspaper/page/1556108
19488841,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-02-18,Advertising,8284,N,0,,https://nla.gov.au/nla.news-article19488841,http://trove.nla.gov.au/newspaper/page/1556164
19490025,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-02-12,Advertising,8504,N,1,,https://nla.gov.au/nla.news-article19490025,http://trove.nla.gov.au/newspaper/page/1556116
19490796,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),12,1907-04-22,Advertising,8260,N,1,,https://nla.gov.au/nla.news-article19490796,http://trove.nla.gov.au/newspaper/page/1556746
19491110,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-02-22,Advertising,8833,N,0,,https://nla.gov.au/nla.news-article19491110,http://trove.nla.gov.au/newspaper/page/1556196
19491843,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-03-01,Advertising,8415,N,1,,https://nla.gov.au/nla.news-article19491843,http://trove.nla.gov.au/newspaper/page/1556252
19493695,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-03-07,Advertising,8960,N,0,,https://nla.gov.au/nla.news-article19493695,http://trove.nla.gov.au/newspaper/page/1556304
19494435,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-01-30,Advertising,9923,N,0,,https://nla.gov.au/nla.news-article19494435,http://trove.nla.gov.au/newspaper/page/1556012
19496074,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-03-22,Advertising,8063,N,0,,https://nla.gov.au/nla.news-article19496074,http://trove.nla.gov.au/newspaper/page/1556450
19496248,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),12,1907-03-06,Advertising,8489,N,0,,https://nla.gov.au/nla.news-article19496248,http://trove.nla.gov.au/newspaper/page/1556296
19496337,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),12,1907-03-27,Advertising,8713,N,0,,https://nla.gov.au/nla.news-article19496337,http://trove.nla.gov.au/newspaper/page/1556502
19497094,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),9,1907-02-23,Advertising,8341,N,5,,https://nla.gov.au/nla.news-article19497094,http://trove.nla.gov.au/newspaper/page/1556205
19499316,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),16,1907-02-02,Advertising,7044,N,3,,https://nla.gov.au/nla.news-article19499316,http://trove.nla.gov.au/newspaper/page/1556044
19500038,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),9,1907-04-27,Advertising,9333,N,0,,https://nla.gov.au/nla.news-article19500038,http://trove.nla.gov.au/newspaper/page/1556791
195007436,WAKE UP GRAFTON! Population Needed. THE IMMIGRATION MOVEMENT. A PROVISIONAL COMMITTEE FORMED.,1005,"Daily Examiner (Grafton, NSW : 1915 - 1954)",4,1921-06-23,Article,2359,N,0,"""Wake up, Grafton!"" may be cited the text of an address delivered by Mr. J. C. Philpott Crowther, on behalf of the Country Promotion League, to a",https://nla.gov.au/nla.news-article195007436,http://trove.nla.gov.au/newspaper/page/21796098
19500844,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-02-05,Advertising,8558,N,0,,https://nla.gov.au/nla.news-article19500844,http://trove.nla.gov.au/newspaper/page/1556060
19501004,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-03-05,Advertising,8769,N,0,,https://nla.gov.au/nla.news-article19501004,http://trove.nla.gov.au/newspaper/page/1556284
19502009,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-04-30,Advertising,9314,N,0,,https://nla.gov.au/nla.news-article19502009,http://trove.nla.gov.au/newspaper/page/1556818
19502612,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-02-19,Advertising,8186,N,0,,https://nla.gov.au/nla.news-article19502612,http://trove.nla.gov.au/newspaper/page/1556172
19502889,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-02-25,Advertising,8673,N,0,,https://nla.gov.au/nla.news-article19502889,http://trove.nla.gov.au/newspaper/page/1556220
19503129,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),9,1907-03-02,Advertising,9036,N,1,,https://nla.gov.au/nla.news-article19503129,http://trove.nla.gov.au/newspaper/page/1556261
19503759,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),9,1907-03-09,Advertising,8869,N,1,,https://nla.gov.au/nla.news-article19503759,http://trove.nla.gov.au/newspaper/page/1556325
19504211,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-02-26,Advertising,9390,N,0,,https://nla.gov.au/nla.news-article19504211,http://trove.nla.gov.au/newspaper/page/1556228
19505192,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1907-02-27,Advertising,8947,N,0,,https://nla.gov.au/nla.news-article19505192,http://trove.nla.gov.au/newspaper/page/1556236
19506697,ARRIVAL OF IMMIGRANTS. A BATCH BY THE OROYA. SPLENDID CLASS OF PEOPLE,16,The Brisbane Courier (Qld. : 1864 - 1933),6,1908-07-03,Article,732,N,0,"Yesterday morning was glorious, the journey to Pinkenba to meet the Orient liner Oroya proving most exhilarating. No body of people coming to a new land",https://nla.gov.au/nla.news-article19506697,http://trove.nla.gov.au/newspaper/page/1560366
195086771,First Danish Minister Arrives,1007,"Tweed Daily (Murwillumbah, NSW : 1914 - 1949)",4,1947-01-07,Article,116,N,0,"SYDNEY, Monday: The first Danish Minister to Australia (Christian Rottball) arrived on the Danish ship Selandia today.",https://nla.gov.au/nla.news-article195086771,http://trove.nla.gov.au/newspaper/page/21629197
195088686,Change on Entry of Refugees,1007,"Tweed Daily (Murwillumbah, NSW : 1914 - 1949)",1,1947-01-24,Article,154,N,0,"CANBERRA, Thursday: The Commonwealth has ended the practice of issuing landing permits on",https://nla.gov.au/nla.news-article195088686,http://trove.nla.gov.au/newspaper/page/21629285
19510298,More Immigrants for Queensland.,16,The Brisbane Courier (Qld. : 1864 - 1933),4,1908-06-27,Article,164,N,0,"The ""Oroya"" which left London on 15th ultimo has 205 immigrants for Queensland, They consist of 16 married men, 28 married women, 48",https://nla.gov.au/nla.news-article19510298,http://trove.nla.gov.au/newspaper/page/1560314
195107158,Minister Denies Moscow Report,1005,"Daily Examiner (Grafton, NSW : 1915 - 1954)",1,1949-10-26,Article,186,Y,0,"CANBERRA, Tues.--The Minister for Immigration, Mr. Calwell, to-day denied the Moscow radio allegations that displaced person",https://nla.gov.au/nla.news-article195107158,http://trove.nla.gov.au/newspaper/page/21775376
19511735,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1908-07-23,Advertising,10236,N,0,,https://nla.gov.au/nla.news-article19511735,http://trove.nla.gov.au/newspaper/page/1560526
19529663,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1908-05-22,Advertising,9686,N,0,,https://nla.gov.au/nla.news-article19529663,http://trove.nla.gov.au/newspaper/page/1560012
19530382,"OUR LONDON LETTER. (From Our Correspondent.) LONDON, April 17. MR. MORLEY'S PEERAGE.",16,The Brisbane Courier (Qld. : 1864 - 1933),6,1908-05-30,Article,1815,N,1,It is an indication of the high respect in which Mr. John Morley is held by men of all parties that very little humour has been indulged in at his expense as the,https://nla.gov.au/nla.news-article19530382,http://trove.nla.gov.au/newspaper/page/1560090
19533314,A FORWARD MOVEMENT. THE IMMIGRATION QUESTION. ANNOUNCEMENT BY THE PREMIER. URGE SUM TO BE SPENT ON ADVEBTISING. AGENT-GENERAL'S OFFICE TO BE REORGANISED. AN INFLUENTIAL DEPUTATION.,16,The Brisbane Courier (Qld. : 1864 - 1933),5,1908-04-08,Article,2940,N,0,An important statement was made yesterday by the Premier to a deputation representing the primary industries of the State which waited upon him for the,https://nla.gov.au/nla.news-article19533314,http://trove.nla.gov.au/newspaper/page/1559655
195369350,OUR RESOURCES Human and Material THE MUTUAL RELATIONS MR. STIRLING TAYLOR'S ADDRESS.,1005,"Daily Examiner (Grafton, NSW : 1915 - 1954)",4,1925-03-09,Article,3045,N,0,"Australia is fortunate in the possession of such material resources, both in their range and abundance, as are generally considered to be essential to the safety",https://nla.gov.au/nla.news-article195369350,http://trove.nla.gov.au/newspaper/page/21801061
19538444,"The Brisbane Courier. TUESDAY, SEPTEMBER 1, 1908. TO-DAY.",16,The Brisbane Courier (Qld. : 1864 - 1933),4,1908-09-01,"Detailed lists, results, guides",779,N,0,,https://nla.gov.au/nla.news-article19538444,http://trove.nla.gov.au/newspaper/page/1560870
19540043,"CABLE NEWS IN BRIEF. ENGINEERS' DISPUTE. LONDON, Thursday.",16,The Brisbane Courier (Qld. : 1864 - 1933),5,1908-09-12,Article,790,N,1,"A joint, conference held in London has adopted, subject to a ballot among the men, a settlement of the North-east Coast shipbuilding",https://nla.gov.au/nla.news-article19540043,http://trove.nla.gov.au/newspaper/page/1560951
195404062,DAIRYING INDUSTRY Migration FEDERAL GOVERNMENTS POLICY BELLINGEN. Thursday.,1005,"Daily Examiner (Grafton, NSW : 1915 - 1954)",1,1925-07-31,Article,2265,N,0,"Speaking at Bellingen to-night, Dr. Earle Page, said that at the present time the dairying industry was the third in importance in the Commonwealth. Last",https://nla.gov.au/nla.news-article195404062,http://trove.nla.gov.au/newspaper/page/21808278
195408930,FEDERAL GOVERNMENT'S RECORD. Critics Answered. TELLING SPEECH BY FEDERAL TREASURER The Butter Industry. KYOGLE BRISBANE LINE,1005,"Daily Examiner (Grafton, NSW : 1915 - 1954)",5,1925-05-26,Article,4933,N,0,"There was an overcrowded meeting at the Grafton Town Hall last night, when Dr. Earle Page delivered a convincing speech upon Federal politics, and",https://nla.gov.au/nla.news-article195408930,http://trove.nla.gov.au/newspaper/page/21807910
19541285,CABLE NEWS IN BRIEF. THE AUSTRALIAN FOOTBALLERS. LONDON. Monday.,16,The Brisbane Courier (Qld. : 1864 - 1933),5,1908-09-23,Article,706,N,0,"C. E. Murnin, one of the members of the visiting Australian football team, caught a chill when the steamer was in the Red Sea, and was sent",https://nla.gov.au/nla.news-article19541285,http://trove.nla.gov.au/newspaper/page/1561031
19542531,Advertising,16,The Brisbane Courier (Qld. : 1864 - 1933),8,1908-10-01,Advertising,8618,N,1,,https://nla.gov.au/nla.news-article19542531,http://trove.nla.gov.au/newspaper/page/1561101
19543130,"CABLE NEWS IN BRIEF. PASSIVE RESISTERS. LONDON, Friday.",16,The Brisbane Courier (Qld. : 1864 - 1933),5,1908-10-05,Article,657,N,0,"In connection with the renewal of passive resistance as a protest against the Education Act of 1902, the property of six passive resisters",https://nla.gov.au/nla.news-article19543130,http://trove.nla.gov.au/newspaper/page/1561129
195460914,PRIMARY PRODUCERS UNION DAY Farmers Picnic At Susan Island INFORMATIVE SPEECH BY FEDERAL TREASURER Federal Government and Dairy Industry NEW GOVERNMENT'S PROJECTS FOR THE FUTURE ENCOURAGEMENT FOR THE MAN ON THE LAND,1005,"Daily Examiner (Grafton, NSW : 1915 - 1954)",5,1928-01-13,Article,8306,N,0,"The were those who had some misgivings as to the, success of the ""Primary Producers Union Day"" picnic, which was arranged by the executive of the Clarence District Council of the P.P.U., and which took place yesterday at Susan Island. After events proved that such misgivings were",https://nla.gov.au/nla.news-article195460914,http://trove.nla.gov.au/newspaper/page/21816545
